the_geom,f_code,iko,ita,name,use,zv3,cartodb_id,created_at,updated_at
0101000020E6100000228C9FC6BD005CC0A7AFE76B96B74040,GB005,KPHX,PHX,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT,23,346,793,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C6DE8B2FDAD557C00A12DBDD03FC3D40,GB005,KIAH,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON AIRPORT,0,30,794,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000039B4C876BEC95CC09EEC66463F0A4240,GB005,KLAS,LAS,MC CARRAN INTERNATIONAL AIRPORT,23,665,795,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000430070ECD97152C0A94A5B5CE3514440,GB005,KJFK,JFK,JOHN F KENNEDY INTERNATIONAL AIRPORT,23,4,796,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D7DAFB54152B5AC07B336ABE4AEE4340,GB005,KDEN,DEN,DENVER INTERNATIONAL AIRPORT,23,1655,797,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003E58C6866E4258C08B118942CB724040,GB005,KDFW,DFW,DALLAS/FORT WORTH INTERNATIONAL AIRPORT,23,185,798,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003ACD02ED0E9A5DC058E1968FA4F84040,GB005,KLAX,LAX,LOS ANGELES INTERNATIONAL AIRPORT,23,38,799,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000325706D506FA55C0938B31B08EFD4440,GB005,KORD,ORD,CHICAGO O'HARE INTERNATIONAL AIRPORT,23,205,800,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E3A1EF6E651B55C0C35A7C0A80D14040,GB005,KATL,ATL,HARTSFIELD - JACKSON ATLANTA INTERNATIONAL AIRPORT,23,313,801,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CCD9965C20305AC003441C469CDA4340,GB005,KBKF,BKF,BUCKLEY AIR FORCE BASE,8,1706,802,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C17D2E643FEB5CC06A66D24B314B4240,GB005,KINS,INS,CREECH AIR FORCE BASE,8,947,803,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000048DDCEBE72D459C017CD6F3DAF304140,GB005,KCVS,CVS,CANNON AIR FORCE BASE,8,1303,804,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000087414FB978795DC0B35252712D754140,GB005,KEDW,EDW,EDWARDS AIR FORCE BASE,8,705,805,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000004FE3A817A245EC0C13BF9F4D85D4140,GB005,KVBG,VBG,VANDENBERG AIR FORCE BASE,8,107,806,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B982B751AE5058C02D31E076B2D04240,GB005,KIAB,IAB,MC CONNELL AIR FORCE BASE,8,410,807,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000300E2E1DF39655C0D48E2CAA8F304040,GB005,KMXF,MXF,MAXWELL AIR FORCE BASE,8,50,808,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000076148CEFB02654C03332C85D843D3C40,GB005,KCOF,COF,PATRICK AIR FORCE BASE,8,1,809,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009833DB15FA5F55C0DB8651103CE84240,GB005,KBRY,BRY,SAMUELS FIELD AIRPORT,0,204,810,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002FF488D173CF5DC0ACBD4F55A1C74340,GB005,KN58,N58,TIGER FIELD AIRPORT,0,1325,811,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007120240B98CC5CC00851BEA085B04640,GB005,KU79,U79,CHAMBERLAIN US FOREST SERVICE AIRPORT,0,1757,812,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000012F92EA52E6958C073DBBE47FD1B4740,GB005,KGWR,GWR,GWINNER-ROGER MELROE FIELD AIRPORT,0,386,813,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D58F4DF2239D62C0B88E71C5C5DD4F40,GB005,PAIN,MCL,MC KINLEY NATIONAL PARK AIRPORT,0,524,814,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C5E23785955258C00FE84CDA54B13B40,GB005,KNGP,NGP,CORPUS CHRISTI NAVAL AIR STATION/TRUAX FIELD,8,5,815,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000047C0E8F2E60C5BC00C570740DCDB4140,GB005,K0E8,0.00E+00,CROWNPOINT AIRPORT,0,2041,816,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001E3691990B2155C08BF9B9A129F54040,GB005,KMGE,MGE,DOBBINS AIR RESERVE BASE AIRPORT,0,326,817,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000553CDACA5B754C0F5F3A62215C24440,GB005,KPCW,PCW,CARL R KELLER FIELD AIRPORT,0,180,818,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005E81E84999E758C053CDACA5806E4240,GB005,KBFK,BFK,BUFFALO MUNICIPAL AIRPORT,4,555,819,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EE4108C897F754C03F389F3A56714440,GB005,K5G7,5G7,BLUFFTON AIRPORT,0,259,820,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000008D0EFFB37075FC0AB7B6473D5664440,GB005,KEKA,EKA,MURRAY FIELD AIRPORT,0,2,821,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C32ADEC83C4652C06C06B8205B784640,GB005,KFSO,FSO,FRANKLIN COUNTY STATE AIRPORT,0,69,822,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000008D0DDDEC0FC454C07B14AE47E14E4440,GB005,KMNN,MNN,MARION MUNICIPAL AIRPORT,4,303,823,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000161406651AF253C081221631EC724040,GB005,KLRO,LRO,MT PLEASANT REGIONAL-FAISON FIELD AIRPORT,0,4,824,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000061AA99B5143D5EC01D5A643BDF974440,GB005,UNK,A26,ADIN AIRPORT,0,1289,825,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003BA06CCA157C51C05A10CAFB38F24540,GB005,KNHZ,NHZ,BRUNSWICK NAVAL AIR STATION AIRPORT,8,22,826,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000838769DFDCAC5DC059FCA6B052B54340,GB005,KNFL,NFL,FALLON NAVAL AIR STATION /VAN VOORHIS FIELD/,8,1199,827,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009A99999999CD54C00DFFE9060A8C4440,GB005,K16G,16G,SENECA COUNTY AIRPORT,0,240,828,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FE481119560D5BC0EF7211DF89614040,GB005,K94E,94E,WHISKEY CREEK AIRPORT,0,1867,829,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000268925E5EEFC5DC0A81ABD1AA02A4240,GB005,KNLC,NLC,LEMOORE NAVAL AIR STATION (REEVES FIELD),8,71,830,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C097C283E6E663C0BB46CB811ECA4E40,GB005,PACH,CHU,CHUATHBALUK AIRPORT,0,74,831,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006DE7FBA9F15854C02EC6C03A8ED74440,GB005,KLNN,LNN,WILLOUGHBY LOST NATION MUNICIPAL AIRPORT,4,191,832,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C53A55BE67785CC0DF6E490ED88F4640,GB005,KSMN,SMN,LEMHI COUNTY AIRPORT,0,1232,833,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006327BC04A7245EC0D7A6B1BD16304440,GB005,KSVE,SVE,SUSANVILLE MUNICIPAL AIRPORT,4,1265,834,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000494739984DA863C035F3E49A02DD4D40,GB005,PAJZ,KGK,KOLIGANEK AIRPORT,0,82,835,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000777B1002F21164C0EF1D3526C4004C40,GB005,PAAL,PML,PORT MOLLER AIRPORT,0,6,836,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000342EBE1CB4258C01A321EA512163C40,GB005,KRKP,RKP,ARANSAS COUNTY AIRPORT,0,7,837,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DF4F8D976E4E61C053E751F17F994D40,GB005,UNK,A57,ALSEK RIVER AIRPORT,0,9,838,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D122DBF97EB257C0BDA25BAFE9054540,GB005,KCIN,CIN,ARTHUR N NEU AIRPORT,0,367,839,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003F027FF8799B63C03716140665904D40,GB005,UNK,KLL,LEVELOCK AIRPORT,0,12,840,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C3633F8B25E563C064AE0CAA0DF44B40,GB005,PAPE,KPV,PERRYVILLE AIRPORT,0,9,841,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FC36C4784DB263C0211CB3EC49CA4C40,GB005,PAPN,PIP,PILOT POINT AIRPORT,0,17,842,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002DEDD45C6E7D58C04C3448C1533C4140,GB005,KDUC,DUC,HALLIBURTON FIELD AIRPORT,0,340,843,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A032FE7DC68355C0ECBFCE4D9B434440,GB005,KOKK,OKK,KOKOMO MUNICIPAL AIRPORT,4,253,844,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006308008EBD7F62C06DE4BA29E5094E40,GB005,PFCB,NCN,CHENEGA BAY AIRPORT,0,22,845,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004356B77ACEDF62C05760C8EA56C54F40,GB005,UNK,5Z5,KANTISHNA AIRPORT,0,480,846,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000016C0948103AC63C015DEE522BE174D40,GB005,PAII,EGX,EGEGIK AIRPORT,0,28,847,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D461855B3E6C58C0F1D58EE21C2D4340,GB005,KMPR,MPR,MC PHERSON AIRPORT,0,457,848,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000030478FDFDBCA64C04BE9995E624F5040,GB005,PATE,TLA,TELLER AIRPORT,0,90,849,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000016BD5AE5963C048E867EA75B74D40,GB005,PFKK,KNK,KOKHANOK AIRPORT,0,35,850,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AE8383BD090365C0BB7EC16ED8675040,GB005,PAIW,WAA,WALES AIRPORT,0,7,851,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A883BC1ECCF863C0F7E0B54B1B184F40,GB005,PAHC,HCR,HOLY CROSS AIRPORT,0,21,852,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DD938785DA5A63C06F47382D78FD4D40,GB005,PANO,NNL,NONDALTON AIRPORT,0,96,853,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F8C1F9D4B1D556C0F30181CEA4B53D40,GB005,KPTN,PTN,HARRY P WILLIAMS MEMORIAL AIRPORT,0,3,854,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005D18E9456D9664C07FF0A1444B3C4E40,GB005,PAGT,NME,NIGHTMUTE AIRPORT,0,1,855,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007A522635344A63C02E3F7095271A4E40,GB005,PALJ,PTA,PORT ALSWORTH AIRPORT,0,85,856,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A2E6ABE4630557C001284696CCF93D40,GB005,K0R3,0R3,ABBEVILLE CHRIS CRUSTA MEMORIAL AIRPORT,0,5,857,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EC51B81E859464C0F5B2EDB435784E40,GB005,PAEW,WWT,NEWTOK AIRPORT,0,8,858,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000878C47A9842D64C0B9AB5791D1734E40,GB005,UNK,KKI,AKIACHAK AIRPORT,0,8,859,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000007E753C72A2764C08046E9D2BF175040,GB005,PFSH,SKK,SHAKTOOLIK AIRPORT,0,7,860,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D0B4C4CAE81363C0A1F65B3B51A35040,GB005,PFAL,AET,ALLAKAKET AIRPORT,0,134,861,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B01D8CD8A7C162C06000E14389E04E40,GB005,PAUO,WOW,WILLOW AIRPORT,0,67,862,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004224438E2DE062C09D2CB5DE6F8D5140,GB005,PAQT,NUI,NUIQSUT AIRPORT,0,12,863,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002783A3E4D54064C07E5358A9A0EE4E40,GB005,PADM,MLL,MARSHALL DON HUNTER SR AIRPORT,0,31,864,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A30227DB403F63C0A3D288997DC44C40,GB005,PALB,KLN,LARSEN BAY AIRPORT,0,27,865,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001D56B8E5238964C041DB6AD619134E40,GB005,PACK,CYK,CHEFORNAK AIRPORT,0,12,866,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000093E524943E8B63C0D9092FC1A96C5040,GB005,PAHL,HSL,HUSLIA AIRPORT,0,67,867,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000046B6F3FDD4FF63C046B6F3FDD4A85140,GB005,PAWI,AIN,WAINWRIGHT AIRPORT,0,12,868,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000033333333335C64C07AE6E5B0FBFA4D40,GB005,PADY,KKH,KONGIGANAK AIRPORT,0,9,869,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001663601DC75064C040C23060C96F4E40,GB005,PFKA,KUK,KASIGLUK AIRPORT,0,15,870,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000005B98B30C52464C07D7901F6D17E5040,GB005,PABL,BKC,BUCKLAND AIRPORT,0,9,871,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005FB2F1600B7164C02368CC24EA834F40,GB005,PFKO,KOT,KOTLIK AIRPORT,0,5,872,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004B2366F6F98064C0A0E238F06AF74D40,GB005,PAKI,KPN,KIPNUK AIRPORT,0,3,873,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C343183F0D3B64C0F2B391EBA6E04D40,GB005,PAQH,KWN,QUINHAGAK AIRPORT,0,13,874,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000062105839B48F64C0198EE733A0644F40,GB005,PAEM,EMK,EMMONAK AIRPORT,0,4,875,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004DD87E32C65C64C0E1B54B1B0E025140,GB005,PADG,RDB,RED DOG AIRPORT,0,295,876,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000089EB1857DCDC63C0D1FC31AD4D774D40,GB005,PAMB,KMO,MANOKOTAK AIRPORT,0,30,877,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000952C27A1F4655CC06B494739988B4240,GB005,KSGU,SGU,SAINT GEORGE MUNICIPAL AIRPORT,4,896,878,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CEE0EF17B36B55C09E094D124B363E40,GB005,KPFN,PFN,PANAMA CITY-BAY COUNTY INTERNATIONAL AIRPORT,23,6,879,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C71F56C911CC5BC01DEE7E7099C04740,GB005,KGFA,GFA,MALMSTROM AIR FORCE BASE,8,1060,880,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFCAEFD9DFD158C09A99F4520C544140,GB005,KLTS,LTS,ALTUS AIR FORCE BASE,8,413,881,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000ACEDDC6A0C7A58C0699C3C1BA82B4240,GB005,KEND,END,VANCE AIR FORCE BASE,8,392,882,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F1982611068555C0AE580DD308B34140,GB005,KAYX,AYX,ARNOLD AIR FORCE BASE,8,325,883,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000096ECD808C43159C0F831E6AE255C3D40,GB005,KDLF,DLF,LAUGHLIN AIR FORCE BASE,8,328,884,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AEB6627FD99158C01DACFF7398873D40,GB005,KRND,RND,RANDOLPH AIR FORCE BASE,8,223,885,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000098B21D9D84375AC08B12995E07914440,GB005,KFEW,FEW,FRANCIS E WARREN AIR FORCE BASE,8,1884,886,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000558330B7FB5858C00C44AA8317FA4740,GB005,KRDR,RDR,GRAND FORKS AIR FORCE BASE,8,275,887,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AA7180AA9B5B5EC08CD7BCAAB3924340,GB005,KBAB,BAB,BEALE AIR FORCE BASE,8,35,888,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001361C3D3AB175CC019BF3AD8ACC44040,GB005,KLUF,LUF,LUKE AIR FORCE BASE,8,331,889,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E90A5B58DC1C56C02BA96E89B7D14040,GB005,KCBM,CBM,COLUMBUS AIR FORCE BASE,8,63,890,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D3122BA3113B56C09A1947F652683E40,GB005,KBIX,BIX,KEESLER AIR FORCE BASE,8,6,891,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0975854C0000000A0C1DE4140,GB005,KHKY,HKY,HICKORY REGIONAL AIRPORT,0,352,892,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E00ED657C0000000A0923D3D40,GB005,UNK,UNK,SALAIKA AVIATION AIRPORT,0,7,893,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C060E357C000000020D60F3E40,GB005,KDWH,DWH,DAVID WAYNE HOOKS MEMORIAL AIRPORT,0,45,894,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000800A965BC000000020A6963F40,GB005,KFHU,FHU,SIERRA VISTA MUNICIPAL AIRPORT-LIBBY ARMY AIRFIELD,4,1421,895,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000000002076F25BC0FFFFFFDF9F6C4140,GB005,KSEZ,SDX,SEDONA AIRPORT,0,1468,896,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000D78657C000000060A72F4240,GB005,KROG,ROG,ROGERS MUNICIPAL AIRPORT-CARTER FIELD,4,416,897,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000000002055AE53C000000060E7E74040,GB005,KCRE,CRE,GRAND STRAND AIRPORT,0,9,898,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000CE4E5CC0000000003E214240,GB005,UNK,UNK,GRAND CANYON BAR TEN AIRSTRIP,0,1218,899,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E0A0F75AC0000000C0019A4240,GB005,UNK,AMK,ANIMAS AIR PARK,0,2026,900,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFF7F7F6059C000000060B0574240,GB005,KGUY,GUY,GUYMON MUNICIPAL AIRPORT,4,946,901,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E008D953C0000000A0619E4140,GB005,KSOP,SOP,MOORE COUNTY AIRPORT,0,136,902,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000060ADCA55C0FFFFFFFFBBDE4240,GB005,KOWB,OWB,OWENSBORO-DAVIESS COUNTY AIRPORT,0,123,903,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C083EC52C0FFFFFF5FA1F54140,GB005,KMQI,MEO,DARE COUNTY REGIONAL AIRPORT,0,3,904,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000DF1156C0FFFFFFFF2CBD4340,GB005,KMTO,MTO,COLES COUNTY MEMORIAL AIRPORT,0,216,905,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFF9FB3FF5DC0000000C06A724340,GB005,KTVL,TVL,LAKE TAHOE AIRPORT,0,1911,906,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000C2A956C0FFFFFF9F9A424440,GB005,KMQB,MQB,MACOMB MUNICIPAL AIRPORT,4,210,907,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000020CC4956C0000000000AAD4440,GB005,KVYS,VYS,ILLINOIS VALLEY REGIONAL AIRPORT-WALTER A DUNCAN FIELD,0,198,908,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000060363754C0000000605F794440,GB005,UNK,UNK,SALEM AIRPARK INC,0,353,909,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0FACC57C00000000030954540,GB005,KSPW,SPW,SPENCER MUNICIPAL AIRPORT,4,406,910,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E02B0F56C0FFFFFF5F40854540,GB005,KUES,UES,WAUKESHA COUNTY AIRPORT,0,274,911,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFF7F6C9B55C0FFFFFF5F75104540,GB005,KBEH,BEH,SOUTHWEST MICHIGAN REGIONAL AIRPORT,0,191,912,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E0A62356C0000000C0FFFD4540,GB005,KOSH,OSH,WITTMAN REGIONAL AIRPORT,0,236,913,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000040957852C0000000C034D04440,GB005,KPOU,POU,DUTCHESS COUNTY AIRPORT,0,46,914,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFF1F9D2952C0000000003EDE4440,GB005,KHFD,HFD,HARTFORD-BRAINARD AIRPORT,0,12,915,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000E0B4035FC000000040494A4640,GB005,KONP,ONP,NEWPORT MUNICIPAL AIRPORT,4,38,916,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000000473A51C000000000C4264640,GB005,UNK,UNK,ISLESBORO AIRPORT,0,27,917,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000A0FFA45EC0000000A04BA24740,GB005,KTIW,TIW,TACOMA NARROWS AIRPORT,0,90,918,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000404F3F63C0000000607EC44C40,GB005,PALB,KLN,LARSEN BAY AIRPORT,0,20,919,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0CFD863C000000060A5204C40,GB005,UNK,KCQ,CHIGNIK LAKE AIRPORT,0,5,920,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000000008028B263C0000000E049CA4C40,GB005,PAPN,PIP,PILOT POINT AIRPORT,0,20,921,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000000000031AC63C0FFFFFF9F1C184D40,GB005,PAII,EII,EGEGIK AIRPORT,0,31,922,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000C0AF5963C0000000E060B74D40,GB005,PFKK,KNK,KOKHANOK AIRPORT,0,33,923,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FFFFFFBFDE5A63C0FFFFFF3F51FD4D40,GB005,PANO,NNL,NONDALTON AIRPORT,0,93,924,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000040344A63C0FFFFFF9F271A4E40,GB005,PALJ,PTA,PORT ALSWORTH AIRPORT,0,89,925,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000000000A0D7A262C00000008020CC4E40,GB005,PAAQ,PAQ,PALMER MUNICIPAL AIRPORT,4,72,926,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000000000040A7C162C0000000C090E04E40,GB005,PAUO,WOW,WILLOW AIRPORT,0,62,927,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
